20180103010249,18743000,19080000,18510000,18840000
20180103010249,18743000,19080000,18510000,18840000
20180103010250,18743000,19080000,18510000,18840000
20180103010250,18743000,19080000,18510000,18840000
20180103010251,18743000,19080000,18510000,18840000
20180103010251,18743000,19080000,18510000,18840000
20180103010252,18743000,19080000,18510000,18840000
20180103010252,18743000,19080000,18510000,18840000
20180103010252,18743000,19080000,18510000,18840000
20180103010253,18743000,19080000,18510000,18840000
20180103010254,18743000,19080000,18510000,18845000
20180103010254,18743000,19080000,18510000,18845000
20180103010254,18743000,19080000,18510000,18845000
20180103010255,18743000,19080000,18510000,18845000
20180103010256,18743000,19080000,18510000,18845000
20180103010256,18743000,19080000,18510000,18845000
20180103010257,18743000,19080000,18510000,18845000
20180103010257,18743000,19080000,18510000,18845000
20180103010258,18743000,19080000,18510000,18845000
20180103010258,18739000,19080000,18510000,18840000
20180103010259,18739000,19080000,18510000,18840000
20180103010259,18739000,19080000,18510000,18840000
20180103010300,18739000,19080000,18510000,18840000
20180103010300,18739000,19080000,18510000,18840000
20180103010301,18739000,19080000,18510000,18840000
20180103010301,18739000,19080000,18510000,18840000
20180103010302,18739000,19080000,18510000,18840000
20180103010302,18739000,19080000,18510000,18840000
20180103010303,18739000,19080000,18510000,18847000
20180103010303,18739000,19080000,18510000,18847000
20180103010304,18739000,19080000,18510000,18847000
20180103010304,18739000,19080000,18510000,18847000
20180103010305,18739000,19080000,18510000,18847000
20180103010305,18739000,19080000,18510000,18847000
20180103010306,18739000,19080000,18510000,18847000
20180103010306,18739000,19080000,18510000,18847000
20180103010307,18739000,19080000,18510000,18847000
20180103010307,18739000,19080000,18510000,18848000
20180103010307,18739000,19080000,18510000,18848000
20180103010308,18739000,19080000,18510000,18848000
20180103010308,18739000,19080000,18510000,18848000
20180103010309,18739000,19080000,18510000,18848000
20180103010309,18739000,19080000,18510000,18848000
20180103010310,18739000,19080000,18510000,18848000
20180103010310,18739000,19080000,18510000,18848000
20180103010311,18739000,19080000,18510000,18848000
20180103010311,18739000,19080000,18510000,18848000
20180103010312,18739000,19080000,18510000,18848000
20180103010312,18739000,19080000,18510000,18848000
20180103010313,18739000,19080000,18510000,18848000
20180103010313,18739000,19080000,18510000,18848000
20180103010314,18739000,19080000,18510000,18848000
20180103010314,18739000,19080000,18510000,18848000
20180103010314,18739000,19080000,18510000,18848000
20180103010315,18739000,19080000,18510000,18848000
20180103010315,18739000,19080000,18510000,18848000
20180103010316,18739000,19080000,18510000,18848000
20180103010316,18739000,19080000,18510000,18848000
20180103010317,18739000,19080000,18510000,18849000
20180103010317,18739000,19080000,18510000,18849000
20180103010318,18739000,19080000,18510000,18849000
20180103010318,18739000,19080000,18510000,18849000
20180103010319,18739000,19080000,18510000,18849000
20180103010319,18739000,19080000,18510000,18849000
20180103010320,18739000,19080000,18510000,18849000
20180103010320,18739000,19080000,18510000,18849000
20180103010321,18739000,19080000,18510000,18849000
20180103010321,18739000,19080000,18510000,18849000
20180103010321,18739000,19080000,18510000,18849000
20180103010322,18739000,19080000,18510000,18841000
20180103010322,18739000,19080000,18510000,18841000
20180103010323,18739000,19080000,18510000,18841000
20180103010323,18739000,19080000,18510000,18841000
20180103010324,18739000,19080000,18510000,18841000
20180103010324,18739000,19080000,18510000,18841000
20180103010325,18739000,19080000,18510000,18841000
20180103010325,18739000,19080000,18510000,18841000
20180103010326,18739000,19080000,18510000,18841000
20180103010326,18728000,19080000,18510000,18847000
20180103010327,18728000,19080000,18510000,18847000
20180103010327,18728000,19080000,18510000,18847000
20180103010328,18728000,19080000,18510000,18847000
20180103010328,18728000,19080000,18510000,18847000
20180103010329,18728000,19080000,18510000,18847000
20180103010329,18728000,19080000,18510000,18847000
20180103010330,18728000,19080000,18510000,18847000
20180103010330,18728000,19080000,18510000,18847000
20180103010330,18728000,19080000,18510000,18847000
20180103010331,18728000,19080000,18510000,18847000
20180103010331,18728000,19080000,18510000,18847000
20180103010332,18728000,19080000,18510000,18847000
20180103010332,18728000,19080000,18510000,18847000
20180103010333,18728000,19080000,18510000,18847000
20180103010333,18728000,19080000,18510000,18847000
20180103010334,18728000,19080000,18510000,18847000
20180103010334,18728000,19080000,18510000,18847000
20180103010335,18728000,19080000,18510000,18847000
20180103010335,18726000,19080000,18510000,18845000
20180103010336,18726000,19080000,18510000,18845000
20180103010336,18726000,19080000,18510000,18845000
20180103010337,18726000,19080000,18510000,18845000
20180103010337,18726000,19080000,18510000,18845000
20180103010337,18726000,19080000,18510000,18845000
20180103010338,18726000,19080000,18510000,18845000
20180103010338,18726000,19080000,18510000,18845000
20180103010339,18726000,19080000,18510000,18845000
20180103010339,18726000,19080000,18510000,18845000
20180103010340,18726000,19080000,18510000,18845000
20180103010340,18725000,19080000,18510000,18849000
20180103010341,18725000,19080000,18510000,18849000
20180103010341,18725000,19080000,18510000,18849000
20180103010342,18725000,19080000,18510000,18849000
20180103010342,18725000,19080000,18510000,18849000
20180103010343,18725000,19080000,18510000,18849000
20180103010343,18725000,19080000,18510000,18849000
20180103010344,18725000,19080000,18510000,18849000
20180103010344,18725000,19080000,18510000,18849000
20180103010345,18728000,19080000,18510000,18849000
20180103010345,18728000,19080000,18510000,18849000
20180103010346,18728000,19080000,18510000,18849000
20180103010346,18728000,19080000,18510000,188490traded_at,open,high,low,close
20180103010015,18752000,19080000,18510000,18818000
20180103010018,18753000,19080000,18510000,18822000
20180103010021,18753000,19080000,18510000,18822000
20180103010024,18753000,19080000,18510000,18817000
20180103010027,18753000,19080000,18510000,18817000
20180103010030,18753000,19080000,18510000,18818000
20180103010033,18752000,19080000,18510000,18819000
20180103010036,18752000,19080000,18510000,18819000
20180103010039,18752000,19080000,18510000,18822000
20180103010042,18751000,19080000,18510000,18822000
20180103010045,18751000,19080000,18510000,18822000
20180103010048,18751000,19080000,18510000,18822000
20180103010051,18752000,19080000,18510000,18830000
20180103010054,18752000,19080000,18510000,18830000
20180103010057,18752000,19080000,18510000,18824000
20180103010100,18752000,19080000,18510000,18825000
20180103010103,18752000,19080000,18510000,18825000
20180103010109,18753000,19080000,18510000,18833000
20180103010110,18753000,19080000,18510000,18833000
20180103010113,18752000,19080000,18510000,18830000
20180103010116,18752000,19080000,18510000,18830000
20180103010119,18752000,19080000,18510000,18830000
20180103010122,18751000,19080000,18510000,18833000
20180103010125,18751000,19080000,18510000,18833000
20180103010128,18752000,19080000,18510000,18839000
20180103010131,18750000,19080000,18510000,18834000
20180103010134,18750000,19080000,18510000,18834000
20180103010137,18741000,19080000,18510000,18835000
20180103010140,18750000,19080000,18510000,18835000
20180103010143,18750000,19080000,18510000,18835000
20180103010146,18740000,19080000,18510000,18835000
20180103010149,18752000,19080000,18510000,18830000
20180103010152,18752000,19080000,18510000,18830000
20180103010155,18749000,19080000,18510000,18834000
20180103010158,18749000,19080000,18510000,18823000
20180103010201,18749000,19080000,18510000,18823000
20180103010204,18740000,19080000,18510000,18830000
20180103010207,18740000,19080000,18510000,18830000
20180103010210,18740000,19080000,18510000,18830000
20180103010213,18740000,19080000,18510000,18829000
20180103010216,18740000,19080000,18510000,18829000
20180103010219,18750000,19080000,18510000,18835000
20180103010222,18745000,19080000,18510000,18826000
20180103010225,18745000,19080000,18510000,18826000
20180103010228,18740000,19080000,18510000,18826000
20180103010231,18740000,19080000,18510000,18826000
20180103010234,18740000,19080000,18510000,18826000
20180103010237,18740000,19080000,18510000,18825000
20180103010240,18740000,19080000,18510000,18826000
20180103010243,18740000,19080000,18510000,18826000
20180103010246,18739000,19080000,18510000,18825000
20180103010249,18743000,19080000,18510000,18840000
20180103010252,18743000,19080000,18510000,18840000
20180103010255,18743000,19080000,18510000,18845000
20180103010258,18743000,19080000,18510000,18845000
20180103010301,18739000,19080000,18510000,18840000
20180103010304,18739000,19080000,18510000,18847000
20180103010307,18739000,19080000,18510000,18847000
20180103010310,18739000,19080000,18510000,18848000
20180103010313,18739000,19080000,18510000,18848000
20180103010316,18739000,19080000,18510000,18848000
20180103010319,18739000,19080000,18510000,18849000
20180103010322,18739000,19080000,18510000,18841000
20180103010325,18739000,19080000,18510000,18841000
20180103010328,18728000,19080000,18510000,18847000
20180103010331,18739000.00000000,19080000.00000000,18510000.00000000,18845000.00000000
20180103010334,18728000,19080000,18510000,18847000
20180103010337,18726000,19080000,18510000,18845000
20180103010340,18726000,19080000,18510000,18845000
20180103010343,18725000,19080000,18510000,18849000
20180103010346,18728000,19080000,18510000,18849000
20180103010349,18728000,19080000,18510000,18849000
20180103010352,18719000,19080000,18510000,18845000
20180103010355,18722000,19080000,18510000,18849000
20180103010358,18722000,19080000,18510000,18849000
20180103010401,18702000,19080000,18510000,18849000
20180103010404,18720000,19080000,18510000,18849000
20180103010407,18720000,19080000,18510000,18849000
20180103010410,18703000,19080000,18510000,18847000
220180103010036,18752000,19080000,18510000,18819000
20180103010038,18752000,19080000,18510000,18822000
20180103010041,18751000,19080000,18510000,18822000
20180103010044,18751000,19080000,18510000,18822000
20180103010047,18751000,19080000,18510000,18822000
20180103010050,18751000,19080000,18510000,18822000
20180103010053,18752000,19080000,18510000,18830000
20180103010056,18752000,19080000,18510000,18824000
20180103010059,18752000,19080000,18510000,18825000
20180103010102,18752000,19080000,18510000,18825000
20180103010106,18747000,19080000,18510000,18830000
20180103010108,18753000,19080000,18510000,18833000
20180103010111,18753000,19080000,18510000,18833000
20180103010114,18752000,19080000,18510000,18830000
20180103010117,18752000,19080000,18510000,18830000
20180103010120,18752000,19080000,18510000,18830000
20180103010123,18751000,19080000,18510000,18833000
20180103010126,18752000,19080000,18510000,18839000
20180103010129,18752000,19080000,18510000,18839000
20180103010132,18750000,19080000,18510000,18834000
20180103010135,18741000,19080000,18510000,18835000
20180103010138,18741000,19080000,18510000,18835000
20180103010141,18750000,19080000,18510000,18835000
20180103010144,18740000,19080000,18510000,18835000
20180103010147,18740000,19080000,18510000,18835000
20180103010150,18752000,19080000,18510000,18830000
20180103010153,18749000,19080000,18510000,18834000
20180103010156,18749000,19080000,18510000,18834000
20180103010159,18749000,19080000,18510000,18823000
20180103010202,18740000,19080000,18510000,18830000
20180103010205,18740000,19080000,18510000,18830000
20180103010208,18740000,19080000,18510000,18830000
20180103010211,18740000,19080000,18510000,18830000
20180103010214,18740000,19080000,18510000,18829000
20180103010217,18750000,19080000,18510000,18835000
20180103010220,18750000,19080000,18510000,18835000
20180103010223,18745000,19080000,18510000,18826000
20180103010226,18740000,19080000,18510000,18826000
20180103010229,18740000,19080000,18510000,18826000
20180103010232,18740000,19080000,18510000,18826000
20180103010235,18740000,19080000,18510000,18825000
20180103010238,18740000,19080000,18510000,18825000
20180103010241,18740000,19080000,18510000,18826000
20180103010244,18739000,19080000,18510000,18825000
20180103010247,18739000,19080000,18510000,18825000
20180103010250,18743000,19080000,18510000,18840000
20180103010253,18743000,19080000,18510000,18840000
20180103010256,18743000,19080000,18510000,18845000
20180103010259,18739000,19080000,18510000,18840000
20180103010302,18739000,19080000,18510000,18840000
20180103010305,18739000,19080000,18510000,18847000
20180103010308,18739000,19080000,18510000,18848000
20180103010311,18739000,19080000,18510000,18848000
20180103010314,18739000,19080000,18510000,18848000
20180103010317,18739000,19080000,18510000,18849000
20180103010320,18739000,19080000,18510000,18849000
20180103010323,18739000,19080000,18510000,18841000
20180103010326,18728000,19080000,18510000,18847000
20180103010329,18728000,19080000,18510000,18847000
20180103010332,18728000,19080000,18510000,18847000
20180103010335,18739000.00000000,19080000.00000000,18510000.00000000,18845000.00000000
20180103010338,18726000,19080000,18510000,18845000
20180103010341,18725000,19080000,18510000,18849000
20180103010344,18725000,19080000,18510000,18849000
20180103010347,18728000,19080000,18510000,18849000
20180103010350,18719000,19080000,18510000,18845000
20180103010353,18719000,19080000,18510000,18845000
20180103010356,18722000,19080000,18510000,18849000
20180103010359,18702000,19080000,18510000,18849000
20180103010402,18702000,19080000,18510000,18849000
20180103010405,18720000,19080000,18510000,18849000
20180103010408,18703000,19080000,18510000,18847000
20180103010411,18703000,19080000,18510000,18847000
20180103010414,18703000,19080000,18510000,18850000
20180103010417,18703000,19080000,18510000,18850000
20180103010420,18703000,19080000,18510000,18845000
20180103010423,18702000,19080000,18510000,18853000
20180103010426,18702000,19080000,18510000,18853000
20180103010429,18701000,19080000,18510000,18855000
20180103010432,18701000,19080000180103010413,18703000,19080000,18510000,18847000
20180103010437,18701000,19080000,18510000,18857000
20180103010437,18701000,19080000,18510000,18857000
20180103010440,18701000,19080000,18510000,18857000
20180103010443,18701000,19080000,18510000,18857000
20180103010446,18700000,19080000,18510000,18857000
20180103010449,18700000,19080000,18510000,18857000
20180103010452,18680000,19080000,18510000,18857000
20180103010455,18680000,19080000,18510000,18856000
20180103010459,18680000,19080000,18510000,18856000
20180103010502,18679000,19080000,18510000,18857000
20180103010504,18679000,19080000,18510000,18852000
20180103010507,18679000,19080000,18510000,18852000
20180103010510,18650000,19080000,18510000,18852000
20180103010513,18650000,19080000,18510000,18852000
20180103010516,18650000,19080000,18510000,18860000
20180103010519,18651000,19080000,18510000,18860000
20180103010522,18651000,19080000,18510000,18860000
20180103010525,18640000,19080000,18510000,18851000
20180103010528,18640000,19080000,18510000,18851000
20180103010531,18649000,19080000,18510000,18870000
20180103010534,18673000,19080000,18510000,18857000
20180103010537,18673000,19080000,18510000,18857000
20180103010540,18697000,19080000,18510000,18865000
20180103010543,18674000,19080000,18510000,18865000
20180103010546,18674000,19080000,18510000,18865000
20180103010549,18674000,19080000,18510000,18865000
20180103010552,18674000,19080000,18510000,18870000
20180103010555,18674000,19080000,18510000,18870000
20180103010558,18700000,19080000,18510000,18866000
20180103010601,18700000,19080000,18510000,18866000
20180103010604,18700000,19080000,18510000,18866000
20180103010607,18701000,19080000,18510000,18854000
20180103010610,18701000,19080000,18510000,18866000
20180103010613,18701000,19080000,18510000,18866000
20180103010616,18700000,19080000,18510000,18867000
20180103010619,18701000,19080000,18510000,18867000
20180103010622,18701000,19080000,18510000,18867000
20180103010625,18702000,19080000,18510000,18866000
20180103010628,18702000,19080000,18510000,18866000
20180103010631,18701000,19080000,18510000,18855000
20180103010634,18700000,19080000,18510000,18866000
20180103010637,18700000,19080000,18510000,18866000
20180103010640,18700000,19080000,18510000,18867000
20180103010643,18700000,19080000,18510000,18878000
20180103010646,18700000,19080000,18510000,18878000
20180103010649,18700000,19080000,18510000,18869000
20180103010652,18701000,19080000,18510000,18870000
20180103010655,18701000,19080000,18510000,18870000
20180103010658,18701000,19080000,18510000,18878000
20180103010701,18700000,19080000,18510000,18878000
20180103010704,18700000,19080000,18510000,18878000
20180103010707,18709000,19080000,18510000,18879000
20180103010710,18709000,19080000,18510000,18879000
20180103010713,18700000,19080000,18510000,18878000
20180103010716,18700000,19080000,18510000,18883000
20180103010719,18700000,19080000,18510000,18883000
20180103010722,18700000,19080000,18510000,18879000
20180103010725,18701000,19080000,18510000,18883000
20180103010728,18701000,19080000,18510000,18883000
20180103010731,18700000,19080000,18510000,18883000
20180103010734,18700000,19080000,18510000,18882000
20180103010737,18700000,19080000,18510000,18882000
20180103010740,18700000,19080000,18510000,18878000
20180103010743,18700000,19080000,18510000,18878000
20180103010746,18701000,19080000,18510000,18882000
20180103010749,18701000,19080000,18510000,18882000
20180103010752,18701000,19080000,18510000,18882000
20180103010755,18700000,19080000,18510000,18879000
20180103010758,18700000,19080000,18510000,18878000
20180103010801,18700000,19080000,18510000,18878000
20180103010805,18700000,19080000,18510000,18860000
20180103010808,18699000,19080000,18510000,18860000
20180103010810,18699000,19080000,18510000,18860000
20180103010813,18650000,19080000,18510000,18880000
20180103010816,18651000,19080000,18510000,18855000
20180103010819,18651000,19080000,18510000,18855000
20180103010822,18650000,19080000,18510000,18854000
20180103010825,18650000,19080000,18510000,18854000
20180103010828,18649000,19080000,18510000,18854000
20180103010831,180,18510000,18855000
20180103010435,18701000,19080000,18510000,18855000
20180103010438,18701000,19080000,18510000,18857000
20180103010441,18701000,19080000,18510000,18857000
20180103010444,18701000,19080000,18510000,18857000
20180103010447,18700000,19080000,18510000,18857000
20180103010450,18680000,19080000,18510000,18857000
20180103010453,18680000,19080000,18510000,18857000
20180103010456,18680000,19080000,18510000,18856000
20180103010459,18680000,19080000,18510000,18856000
20180103010502,18679000,19080000,18510000,18857000
20180103010505,18679000,19080000,18510000,18852000
20180103010508,18679000,19080000,18510000,18852000
20180103010511,18650000,19080000,18510000,18852000
20180103010514,18650000,19080000,18510000,18860000
20180103010517,18650000,19080000,18510000,18860000
20180103010523,18651000,19080000,18510000,18860000
20180103010524,18640000,19080000,18510000,18851000
20180103010527,18640000,19080000,18510000,18851000
20180103010530,18649000,19080000,18510000,18870000
20180103010532,18649000,19080000,18510000,18870000
20180103010536,18673000,19080000,18510000,18857000
20180103010539,18697000,19080000,18510000,18865000
20180103010541,18697000,19080000,18510000,18865000
20180103010545,18674000,19080000,18510000,18865000
20180103010547,18674000,19080000,18510000,18865000
20180103010551,18674000,19080000,18510000,18865000
20180103010554,18674000,19080000,18510000,18870000
20180103010557,18700000,19080000,18510000,18866000
20180103010600,18700000,19080000,18510000,18866000
20180103010602,18700000,19080000,18510000,18866000
20180103010605,18701000,19080000,18510000,18854000
20180103010609,18701000,19080000,18510000,18854000
20180103010612,18701000,19080000,18510000,18866000
20180103010614,18700000,19080000,18510000,18867000
20180103010618,18700000,19080000,18510000,18867000
20180103010620,18701000,19080000,18510000,18867000
20180103010623,18702000,19080000,18510000,18866000
20180103010626,18702000,19080000,18510000,18866000
20180103010629,18701000,19080000,18510000,18855000
20180103010632,18701000,19080000,18510000,18855000
20180103010635,18700000,19080000,18510000,18866000
20180103010638,18700000,19080000,18510000,18867000
20180103010641,18700000,19080000,18510000,18867000
20180103010645,18700000,19080000,18510000,18878000
20180103010647,18700000,19080000,18510000,18869000
20180103010650,18700000,19080000,18510000,18869000
20180103010654,18701000,19080000,18510000,18870000
20180103010656,18701000,19080000,18510000,18878000
20180103010659,18701000,19080000,18510000,18878000
20180103010703,18700000,19080000,18510000,18878000
20180103010706,18709000,19080000,18510000,18879000
20180103010708,18709000,19080000,18510000,18879000
20180103010712,18700000,19080000,18510000,18878000
20180103010714,18700000,19080000,18510000,18878000
20180103010717,18700000,19080000,18510000,18883000
20180103010720,18700000,19080000,18510000,18879000
20180103010723,18700000,19080000,18510000,18879000
20180103010726,18701000,19080000,18510000,18883000
20180103010730,18700000,19080000,18510000,18883000
20180103010732,18700000,19080000,18510000,18883000
20180103010735,18700000,19080000,18510000,18882000
20180103010738,18700000.00000000,19080000.00000000,18510000.00000000,18879000.00000000
20180103010741,18700000,19080000,18510000,18878000
20180103010744,18701000,19080000,18510000,18882000
20180103010747,18701000,19080000,18510000,18882000
20180103010750,18701000,19080000,18510000,18882000
20180103010753,18700000,19080000,18510000,18879000
20180103010756,18700000,19080000,18510000,18879000
20180103010759,18700000,19080000,18510000,18878000
20180103010802,18700000,19080000,18510000,18860000
20180103010805,18700000,19080000,18510000,18860000
20180103010809,18699000,19080000,18510000,18860000
20180103010812,18650000,19080000,18510000,18880000
20180103010814,18650000,19080000,18510000,18880000
20180103010817,18651000,19080000,18510000,18855000
20180103010820,18650000,19080000,18510000,18854000
20180103010823,18650000,19080000,18510000,18854000
20180103010826,18649000,19080000,18510000,18854000
20180103010830,18649000,19080000,18510000,18854000
20180103010651000,19080000,18510000,18854000
20180103010834,18651000,19080000,18510000,18854000
20180103010837,18650000,19080000,18510000,18853000
20180103010840,18679000,19080000,18510000,18854000
20180103010843,18679000,19080000,18510000,18854000
20180103010846,18679000,19080000,18510000,18854000
20180103010849,18652000,19080000,18510000,18854000
20180103010852,18652000,19080000,18510000,18854000
20180103010855,18678000,19080000,18510000,18854000
20180103010858,18698000,19080000,18510000,18852000
20180103010901,18698000,19080000,18510000,18852000
20180103010904,18700000,19080000,18510000,18852000
20180103010907,18700000,19080000,18510000,18852000
20180103010910,18719000,19080000,18510000,18852000
20180103010913,18719000,19080000,18510000,18853000
20180103010916,18719000,19080000,18510000,18853000
20180103010919,18703000,19080000,18510000,18853000
20180103010922,18679000,19080000,18510000,18853000
20180103010925,18679000,19080000,18510000,18853000
20180103010928,18680000,19080000,18510000,18854000
20180103010931,18701000.00000000,19080000.00000000,18510000.00000000,18852000.00000000
20180103010934,18702000,19080000,18510000,18855000
20180103010937,18702000,19080000,18510000,18855000
20180103010940,18716000,19080000,18510000,18855000
20180103010943,18716000,19080000,18510000,18855000
20180103010946,18702000,19080000,18510000,18855000
20180103010949,18702000,19080000,18510000,18855000
20180103010952,18702000,19080000,18510000,18854000
20180103010955,18702000,19080000,18510000,18855000
20180103010958,18702000,19080000,18510000,18855000
20180103011001,18651000,19080000,18510000,18875000
20180103011004,18715000,19080000,18510000,18854000
20180103011007,18651000,19080000,18510000,18854000
20180103011010,18651000,19080000,18510000,18854000
20180103011013,18653000,19080000,18510000,18854000
20180103011016,18653000,19080000,18510000,18854000
20180103011019,18653000,19080000,18510000,18855000
20180103011022,18701000,19080000,18510000,18874000
20180103011025,18701000,19080000,18510000,18874000
20180103011028,18701000,19080000,18510000,18878000
20180103011031,18701000,19080000,18510000,18878000
20180103011034,18701000,19080000,18510000,18878000
20180103011037,18701000,19080000,18510000,18875000
20180103011040,18701000,19080000,18510000,18875000
20180103011043,18701000,19080000,18510000,18880000
20180103011046,18659000,19080000,18510000,18858000
20180103011049,18659000,19080000,18510000,18858000
20180103011052,18660000,19080000,18510000,18880000
20180103011055,18694000,19080000,18510000,18880000
20180103011058,18694000,19080000,18510000,18880000
20180103011101,18690000,19080000,18510000,18880000
20180103011104,18690000,19080000,18510000,18880000
20180103011107,18690000,19080000,18510000,18880000
20180103011110,18658000,19080000,18510000,18880000
20180103011113,18658000,19080000,18510000,18880000
20180103011116,18659000,19080000,18510000,18864000
20180103011119,18659000,19080000,18510000,18864000
20180103011122,18659000,19080000,18510000,18864000
20180103011125,18659000,19080000,18510000,18880000
20180103011128,18659000,19080000,18510000,18865000
20180103011131,18659000,19080000,18510000,18865000
20180103011134,18659000,19080000,18510000,18865000
20180103011137,18659000,19080000,18510000,18865000
20180103011140,18684000,19080000,18510000,18879000
20180103011143,18690000,19080000,18510000,18879000
20180103011146,18690000,19080000,18510000,18879000
20180103011149,18687000,19080000,18510000,18880000
20180103011152,18660000,19080000,18510000,18880000
20180103011155,18660000,19080000,18510000,18880000
20180103011158,18660000,19080000,18510000,18880000
20180103011201,18660000,19080000,18510000,18880000
20180103011204,18660000,19080000,18510000,18880000
20180103011207,18659000,19080000,18510000,18880000
